timestamp,t_idx,node,speed,volume,tti
2024-01-01 14:35:00,175,26,57.43,433.5,1.0447
2024-01-01 14:35:00,175,27,65.62,385.2,0.9144
2024-01-01 14:35:00,175,28,49.37,328.4,1.2153
2024-01-01 14:35:00,175,29,47.18,304.1,1.2719
2024-01-01 14:40:00,176,0,60.69,400.8,0.9886
2024-01-01 14:40:00,176,1,61.76,441.2,0.9716
2024-01-01 14:40:00,176,2,52.91,399.7,1.1339
2024-01-01 14:40:00,176,3,59.39,445.8,1.0102
2024-01-01 14:40:00,176,4,46.41,509.4,1.2927
2024-01-01 14:40:00,176,5,70.56,361.7,0.8503
2024-01-01 14:40:00,176,6,55.46,555.0,1.0819
2024-01-01 14:40:00,176,7,55.46,396.6,1.0819
2024-01-01 14:40:00,176,8,70.39,340.3,0.8524
2024-01-01 14:40:00,176,9,56.94,408.6,1.0538
2024-01-01 14:40:00,176,10,56.66,551.6,1.059
2024-01-01 14:40:00,176,11,45.76,464.9,1.3113
2024-01-01 14:40:00,176,12,56.37,476.4,1.0645
2024-01-01 14:40:00,176,13,49.89,414.4,1.2026
2024-01-01 14:40:00,176,14,46.45,447.1,1.2918
2024-01-01 14:40:00,176,15,49.61,395.1,1.2095
2024-01-01 14:40:00,176,16,47.13,372.1,1.2731
2024-01-01 14:40:00,176,17,44.56,383.2,1.3464
2024-01-01 14:40:00,176,18,60.81,407.9,0.9867
2024-01-01 14:40:00,176,19,51.25,439.8,1.1708
2024-01-01 14:40:00,176,20,39.89,320.8,1.5043
2024-01-01 14:40:00,176,21,57.24,411.7,1.0482
2024-01-01 14:40:00,176,22,47.13,415.3,1.2731
2024-01-01 14:40:00,176,23,77.81,419.3,0.7712
2024-01-01 14:40:00,176,24,53.69,473.2,1.1175
2024-01-01 14:40:00,176,25,59.15,333.7,1.0144
2024-01-01 14:40:00,176,26,60.6,378.2,0.9902
2024-01-01 14:40:00,176,27,68.08,465.8,0.8813
2024-01-01 14:40:00,176,28,42.86,310.3,1.4
2024-01-01 14:40:00,176,29,51.23,396.5,1.1711
2024-01-01 14:45:00,177,0,60.62,344.4,0.9898
2024-01-01 14:45:00,177,1,67.12,447.7,0.8939
2024-01-01 14:45:00,177,2,55.47,510.0,1.0817
2024-01-01 14:45:00,177,3,62.76,351.5,0.956
2024-01-01 14:45:00,177,4,46.31,529.2,1.2956
2024-01-01 14:45:00,177,5,68.78,325.4,0.8724
2024-01-01 14:45:00,177,6,55.84,705.0,1.0745
2024-01-01 14:45:00,177,7,59.91,382.9,1.0015
2024-01-01 14:45:00,177,8,63.49,403.2,0.945
2024-01-01 14:45:00,177,9,59.91,473.9,1.0015
2024-01-01 14:45:00,177,10,55.62,576.4,1.0788
2024-01-01 14:45:00,177,11,44.85,396.8,1.3379
2024-01-01 14:45:00,177,12,53.24,512.3,1.1269
2024-01-01 14:45:00,177,13,53.34,434.7,1.1249
2024-01-01 14:45:00,177,14,47.59,360.9,1.2609
2024-01-01 14:45:00,177,15,47.91,412.4,1.2523
2024-01-01 14:45:00,177,16,42.11,330.7,1.4248
2024-01-01 14:45:00,177,17,49.05,493.4,1.2232
2024-01-01 14:45:00,177,18,61.47,512.5,0.9761
2024-01-01 14:45:00,177,19,51.39,425.4,1.1675
2024-01-01 14:45:00,177,20,37.31,313.6,1.6083
2024-01-01 14:45:00,177,21,59.41,308.2,1.01
2024-01-01 14:45:00,177,22,45.63,373.8,1.3148
2024-01-01 14:45:00,177,23,72.47,327.2,0.828
2024-01-01 14:45:00,177,24,57.9,534.6,1.0363
2024-01-01 14:45:00,177,25,57.81,397.6,1.0379
2024-01-01 14:45:00,177,26,52.71,430.1,1.1384
2024-01-01 14:45:00,177,27,65.77,334.1,0.9123
2024-01-01 14:45:00,177,28,46.86,378.9,1.2803
2024-01-01 14:45:00,177,29,49.45,378.9,1.2134
2024-01-01 14:50:00,178,0,61.18,450.7,0.9807
2024-01-01 14:50:00,178,1,63.82,437.7,0.9401
2024-01-01 14:50:00,178,2,58.19,463.6,1.0311
2024-01-01 14:50:00,178,3,55.44,336.7,1.0822
2024-01-01 14:50:00,178,4,46.21,447.1,1.2984
2024-01-01 14:50:00,178,5,71.03,368.5,0.8447
2024-01-01 14:50:00,178,6,58.64,625.6,1.0232
2024-01-01 14:50:00,178,7,59.72,470.5,1.0047
2024-01-01 14:50:00,178,8,68.05,321.0,0.8817
2024-01-01 14:50:00,178,9,59.56,496.3,1.0073
2024-01-01 14:50:00,178,10,52.91,466.7,1.134
2024-01-01 14:50:00,178,11,44.29,439.1,1.3546
2024-01-01 14:50:00,178,12,55.72,417.2,1.0769
2024-01-01 14:50:00,178,13,45.93,433.2,1.3065
2024-01-01 14:50:00,178,14,48.99,442.2,1.2247
2024-01-01 14:50:00,178,15,55.36,345.4,1.0838
2024-01-01 14:50:00,178,16,46.24,361.6,1.2977
2024-01-01 14:50:00,178,17,48.27,432.3,1.2429
2024-01-01 14:50:00,178,18,61.38,439.8,0.9775
2024-01-01 14:50:00,178,19,47.05,429.8,1.2752
2024-01-01 14:50:00,178,20,38.92,436.4,1.5415
2024-01-01 14:50:00,178,21,57.73,383.0,1.0393
2024-01-01 14:50:00,178,22,44.91,351.6,1.3359
2024-01-01 14:50:00,178,23,75.33,344.4,0.7964
2024-01-01 14:50:00,178,24,48.96,423.8,1.2255
2024-01-01 14:50:00,178,25,53.51,265.9,1.1213
2024-01-01 14:50:00,178,26,56.09,511.6,1.0697
2024-01-01 14:50:00,178,27,71.84,384.4,0.8352
2024-01-01 14:50:00,178,28,46.96,284.4,1.2776
2024-01-01 14:50:00,178,29,42.58,323.4,1.4092
2024-01-01 14:55:00,179,0,61.54,343.2,0.9749
2024-01-01 14:55:00,179,1,64.48,435.9,0.9305
2024-01-01 14:55:00,179,2,58.72,432.0,1.0218
2024-01-01 14:55:00,179,3,56.45,293.5,1.0629
2024-01-01 14:55:00,179,4,45.27,511.1,1.3253
2024-01-01 14:55:00,179,5,66.18,306.6,0.9066
2024-01-01 14:55:00,179,6,56.22,488.8,1.0673
2024-01-01 14:55:00,179,7,64.71,392.9,0.9273
2024-01-01 14:55:00,179,8,68.41,370.5,0.877
2024-01-01 14:55:00,179,9,54.37,409.2,1.1035
2024-01-01 14:55:00,179,10,56.41,521.8,1.0637
2024-01-01 14:55:00,179,11,48.37,324.0,1.2405
2024-01-01 14:55:00,179,12,53.92,420.9,1.1127
2024-01-01 14:55:00,179,13,53.31,514.1,1.1254
2024-01-01 14:55:00,179,14,49.29,464.2,1.2172
2024-01-01 14:55:00,179,15,56.67,407.0,1.0587
2024-01-01 14:55:00,179,16,47.62,343.6,1.2599
2024-01-01 14:55:00,179,17,46.95,472.1,1.2781
2024-01-01 14:55:00,179,18,58.26,351.2,1.0299
2024-01-01 14:55:00,179,19,51.25,401.9,1.1708
2024-01-01 14:55:00,179,20,32.88,404.6,1.8249
2024-01-01 14:55:00,179,21,60.7,350.9,0.9884
2024-01-01 14:55:00,179,22,50.35,247.4,1.1916
2024-01-01 14:55:00,179,23,73.47,443.4,0.8167
2024-01-01 14:55:00,179,24,51.28,486.1,1.1702
2024-01-01 14:55:00,179,25,62.02,337.1,0.9675
2024-01-01 14:55:00,179,26,56.63,399.9,1.0596
2024-01-01 14:55:00,179,27,71.95,372.6,0.8339
2024-01-01 14:55:00,179,28,45.31,312.1,1.3243
2024-01-01 14:55:00,179,29,43.35,440.7,1.3841
2024-01-01 15:00:00,180,0,62.19,325.8,0.9648
2024-01-01 15:00:00,180,1,62.06,375.9,0.9668
2024-01-01 15:00:00,180,2,58.2,368.5,1.0309
2024-01-01 15:00:00,180,3,58.85,344.0,1.0196
2024-01-01 15:00:00,180,4,47.41,488.1,1.2656
2024-01-01 15:00:00,180,5,67.79,373.7,0.8851
2024-01-01 15:00:00,180,6,55.87,661.1,1.0739
2024-01-01 15:00:00,180,7,65.98,370.7,0.9094
2024-01-01 15:00:00,180,8,63.51,264.1,0.9448
2024-01-01 15:00:00,180,9,60.31,386.9,0.9949
2024-01-01 15:00:00,180,10,55.37,617.7,1.0837
2024-01-01 15:00:00,180,11,47.17,427.1,1.272
2024-01-01 15:00:00,180,12,53.73,417.4,1.1168
2024-01-01 15:00:00,180,13,55.35,427.2,1.084
2024-01-01 15:00:00,180,14,51.22,418.9,1.1714
2024-01-01 15:00:00,180,15,53.21,319.4,1.1275
2024-01-01 15:00:00,180,16,40.29,325.2,1.4893
2024-01-01 15:00:00,180,17,39.08,415.3,1.5355
2024-01-01 15:00:00,180,18,58.1,458.9,1.0327
2024-01-01 15:00:00,180,19,50.95,378.3,1.1777
2024-01-01 15:00:00,180,20,35.06,369.2,1.7113
2024-01-01 15:00:00,180,21,60.76,392.8,0.9874
2024-01-01 15:00:00,180,22,45.04,319.2,1.332
2024-01-01 15:00:00,180,23,70.1,367.9,0.856
2024-01-01 15:00:00,180,24,52.78,547.4,1.1369
2024-01-01 15:00:00,180,25,62.75,544.3,0.9563
2024-01-01 15:00:00,180,26,56.09,385.0,1.0698
2024-01-01 15:00:00,180,27,62.34,470.8,0.9624
2024-01-01 15:00:00,180,28,46.72,392.4,1.2841
2024-01-01 15:00:00,180,29,42.95,403.2,1.3969
2024-01-01 15:05:00,181,0,62.58,362.2,0.9588
2024-01-01 15:05:00,181,1,61.42,465.4,0.9768
2024-01-01 15:05:00,181,2,65.63,378.2,0.9142
2024-01-01 15:05:00,181,3,61.64,219.8,0.9733
2024-01-01 15:05:00,181,4,51.57,389.1,1.1636
2024-01-01 15:05:00,181,5,65.34,337.8,0.9183
2024-01-01 15:05:00,181,6,55.52,597.7,1.0807
2024-01-01 15:05:00,181,7,53.9,407.4,1.1131
2024-01-01 15:05:00,181,8,64.55,397.6,0.9295
2024-01-01 15:05:00,181,9,58.29,349.9,1.0293
2024-01-01 15:05:00,181,10,53.1,598.1,1.1299
2024-01-01 15:05:00,181,11,49.23,347.8,1.2188
2024-01-01 15:05:00,181,12,51.24,437.1,1.171
2024-01-01 15:05:00,181,13,50.44,386.4,1.1896
2024-01-01 15:05:00,181,14,45.06,519.8,1.3317
2024-01-01 15:05:00,181,15,53.37,370.5,1.1242
2024-01-01 15:05:00,181,16,43.38,459.0,1.3832
2024-01-01 15:05:00,181,17,46.28,483.7,1.2963
2024-01-01 15:05:00,181,18,57.69,408.4,1.0401
2024-01-01 15:05:00,181,19,49.59,377.0,1.2098
2024-01-01 15:05:00,181,20,35.74,427.1,1.6788
2024-01-01 15:05:00,181,21,53.77,436.0,1.1159
2024-01-01 15:05:00,181,22,49.22,336.1,1.2191
2024-01-01 15:05:00,181,23,77.66,357.8,0.7726
2024-01-01 15:05:00,181,24,51.55,385.2,1.164
2024-01-01 15:05:00,181,25,58.36,445.0,1.0282
2024-01-01 15:05:00,181,26,61.41,428.3,0.977
2024-01-01 15:05:00,181,27,69.46,377.6,0.8638
2024-01-01 15:05:00,181,28,45.88,422.6,1.3079
2024-01-01 15:05:00,181,29,43.59,435.7,1.3763
2024-01-01 15:10:00,182,0,63.97,371.1,0.938
2024-01-01 15:10:00,182,1,62.29,359.0,0.9632
2024-01-01 15:10:00,182,2,64.62,468.0,0.9285
2024-01-01 15:10:00,182,3,60.32,345.3,0.9947
2024-01-01 15:10:00,182,4,49.51,493.9,1.2118
2024-01-01 15:10:00,182,5,67.9,442.7,0.8837
2024-01-01 15:10:00,182,6,53.64,486.0,1.1186
2024-01-01 15:10:00,182,7,59.54,340.7,1.0078
2024-01-01 15:10:00,182,8,64.91,295.1,0.9243
2024-01-01 15:10:00,182,9,58.29,510.4,1.0293
2024-01-01 15:10:00,182,10,48.51,637.3,1.2369
2024-01-01 15:10:00,182,11,46.24,413.5,1.2977
2024-01-01 15:10:00,182,12,47.63,501.6,1.2598
2024-01-01 15:10:00,182,13,52.01,471.7,1.1536
2024-01-01 15:10:00,182,14,41.13,456.8,1.4588
2024-01-01 15:10:00,182,15,56.88,366.2,1.0549
2024-01-01 15:10:00,182,16,46.34,406.9,1.2947
2024-01-01 15:10:00,182,17,44.19,511.4,1.3579
2024-01-01 15:10:00,182,18,59.43,426.5,1.0096
2024-01-01 15:10:00,182,19,49.69,421.8,1.2074
2024-01-01 15:10:00,182,20,28.35,375.8,2.1168
2024-01-01 15:10:00,182,21,51.9,520.0,1.1561
2024-01-01 15:10:00,182,22,51.7,422.2,1.1605
2024-01-01 15:10:00,182,23,73.43,305.9,0.8172
2024-01-01 15:10:00,182,24,49.9,585.7,1.2024
2024-01-01 15:10:00,182,25,57.21,311.3,1.0487
2024-01-01 15:10:00,182,26,59.09,477.4,1.0155
2024-01-01 15:10:00,182,27,70.85,492.7,0.8469
2024-01-01 15:10:00,182,28,49.71,366.5,1.2069
2024-01-01 15:10:00,182,29,39.88,391.3,1.5045
2024-01-01 15:15:00,183,0,63.38,353.5,0.9467
2024-01-01 15:15:00,183,1,62.49,363.2,0.9602
2024-01-01 15:15:00,183,2,56.05,531.8,1.0705
2024-01-01 15:15:00,183,3,64.67,368.7,0.9277
2024-01-01 15:15:00,183,4,50.04,440.6,1.1991
2024-01-01 15:15:00,183,5,68.35,497.2,0.8779
2024-01-01 15:15:00,183,6,51.16,587.0,1.1727
2024-01-01 15:15:00,183,7,60.65,457.9,0.9893
2024-01-01 15:15:00,183,8,70.54,424.9,0.8506
2024-01-01 15:15:00,183,9,55.88,448.3,1.0738
2024-01-01 15:15:00,183,10,54.36,496.3,1.1037
2024-01-01 15:15:00,183,11,47.55,432.9,1.2618
2024-01-01 15:15:00,183,12,52.3,411.3,1.1471
2024-01-01 15:15:00,183,13,50.29,455.7,1.1932
2024-01-01 15:15:00,183,14,44.22,472.5,1.3569
2024-01-01 15:15:00,183,15,55.36,430.1,1.0837
2024-01-01 15:15:00,183,16,40.07,324.2,1.4974
2024-01-01 15:15:00,183,17,50.58,427.0,1.1863
2024-01-01 15:15:00,183,18,59.14,418.6,1.0146
2024-01-01 15:15:00,183,19,52.59,480.3,1.141
2024-01-01 15:15:00,183,20,39.43,389.5,1.5219
2024-01-01 15:15:00,183,21,53.14,538.5,1.1291
2024-01-01 15:15:00,183,22,49.32,359.8,1.2166
2024-01-01 15:15:00,183,23,78.11,332.3,0.7681
2024-01-01 15:15:00,183,24,55.89,566.5,1.0736
2024-01-01 15:15:00,183,25,56.28,461.6,1.0662
2024-01-01 15:15:00,183,26,58.11,536.4,1.0326
2024-01-01 15:15:00,183,27,63.37,516.0,0.9468
2024-01-01 15:15:00,183,28,45.97,304.7,1.3053
2024-01-01 15:15:00,183,29,45.56,393.2,1.3171
2024-01-01 15:20:00,184,0,58.01,379.5,1.0343
2024-01-01 15:20:00,184,1,65.58,427.3,0.9149
2024-01-01 15:20:00,184,2,57.11,436.9,1.0506
2024-01-01 15:20:00,184,3,58.72,383.5,1.0218
2024-01-01 15:20:00,184,4,52.25,508.3,1.1482
2024-01-01 15:20:00,184,5,61.85,385.4,0.9701
2024-01-01 15:20:00,184,6,55.94,625.9,1.0725
2024-01-01 15:20:00,184,7,62.61,524.7,0.9584
2024-01-01 15:20:00,184,8,65.66,364.6,0.9139
2024-01-01 15:20:00,184,9,51.91,440.4,1.1559
2024-01-01 15:20:00,184,10,50.59,530.2,1.186
2024-01-01 15:20:00,184,11,55.58,418.6,1.0796
2024-01-01 15:20:00,184,12,48.78,480.5,1.23
2024-01-01 15:20:00,184,13,49.85,435.3,1.2036
2024-01-01 15:20:00,184,14,52.8,514.8,1.1363
2024-01-01 15:20:00,184,15,54.85,365.5,1.0939
2024-01-01 15:20:00,184,16,41.48,433.9,1.4465
2024-01-01 15:20:00,184,17,46.58,285.6,1.288
2024-01-01 15:20:00,184,18,65.99,440.9,0.9092
2024-01-01 15:20:00,184,19,49.95,480.5,1.2013
2024-01-01 15:20:00,184,20,37.29,429.4,1.6091
2024-01-01 15:20:00,184,21,54.18,385.4,1.1074
2024-01-01 15:20:00,184,22,47.34,458.1,1.2674
2024-01-01 15:20:00,184,23,71.51,326.2,0.839
2024-01-01 15:20:00,184,24,55.04,474.8,1.0902
2024-01-01 15:20:00,184,25,57.49,418.4,1.0437
2024-01-01 15:20:00,184,26,55.26,331.2,1.0857
2024-01-01 15:20:00,184,27,63.62,460.5,0.9431
2024-01-01 15:20:00,184,28,46.33,428.5,1.295
2024-01-01 15:20:00,184,29,51.18,472.8,1.1723
2024-01-01 15:25:00,185,0,63.51,361.1,0.9447
2024-01-01 15:25:00,185,1,60.43,421.5,0.9929
2024-01-01 15:25:00,185,2,60.09,491.2,0.9985
2024-01-01 15:25:00,185,3,60.2,371.4,0.9967
2024-01-01 15:25:00,185,4,50.94,564.3,1.1778
2024-01-01 15:25:00,185,5,68.24,417.3,0.8793
2024-01-01 15:25:00,185,6,52.56,534.3,1.1416
2024-01-01 15:25:00,185,7,56.26,454.6,1.0665
2024-01-01 15:25:00,185,8,66.38,259.9,0.904
2024-01-01 15:25:00,185,9,54.36,436.5,1.1037
2024-01-01 15:25:00,185,10,50.74,562.1,1.1825
2024-01-01 15:25:00,185,11,45.24,372.5,1.3262
2024-01-01 15:25:00,185,12,51.17,485.8,1.1725
2024-01-01 15:25:00,185,13,48.51,477.4,1.237
2024-01-01 15:25:00,185,14,47.58,429.3,1.2611
2024-01-01 15:25:00,185,15,48.46,313.3,1.2381
2024-01-01 15:25:00,185,16,40.87,295.4,1.4682
2024-01-01 15:25:00,185,17,44.3,528.7,1.3543
2024-01-01 15:25:00,185,18,54.19,423.2,1.1072
2024-01-01 15:25:00,185,19,54.97,452.2,1.0916
2024-01-01 15:25:00,185,20,34.54,389.3,1.737
2024-01-01 15:25:00,185,21,56.36,537.5,1.0647
2024-01-01 15:25:00,185,22,44.59,353.7,1.3456
2024-01-01 15:25:00,185,23,68.83,372.4,0.8717
2024-01-01 15:25:00,185,24,46.8,481.0,1.2821
2024-01-01 15:25:00,185,25,55.59,496.4,1.0794
2024-01-01 15:25:00,185,26,53.55,435.0,1.1205
2024-01-01 15:25:00,185,27,59.97,461.4,1.0005
2024-01-01 15:25:00,185,28,41.73,354.2,1.4377
2024-01-01 15:25:00,185,29,51.98,449.0,1.1543
2024-01-01 15:30:00,186,0,59.85,534.4,1.0024
2024-01-01 15:30:00,186,1,59.03,485.3,1.0164
2024-01-01 15:30:00,186,2,53.23,445.1,1.1272
2024-01-01 15:30:00,186,3,53.78,396.4,1.1157
2024-01-01 15:30:00,186,4,48.32,494.0,1.2418
2024-01-01 15:30:00,186,5,68.29,397.3,0.8786
2024-01-01 15:30:00,186,6,55.55,627.7,1.0801
2024-01-01 15:30:00,186,7,53.33,411.5,1.125
2024-01-01 15:30:00,186,8,64.41,367.4,0.9315
2024-01-01 15:30:00,186,9,59.65,420.5,1.0059
2024-01-01 15:30:00,186,10,52.01,505.6,1.1535
2024-01-01 15:30:00,186,11,46.75,400.5,1.2835
2024-01-01 15:30:00,186,12,49.74,469.1,1.2064
2024-01-01 15:30:00,186,13,52.27,469.2,1.148
2024-01-01 15:30:00,186,14,43.45,496.5,1.3808
2024-01-01 15:30:00,186,15,43.88,366.4,1.3673
2024-01-01 15:30:00,186,16,38.3,427.4,1.5667
2024-01-01 15:30:00,186,17,43.62,424.7,1.3755
2024-01-01 15:30:00,186,18,57.67,414.6,1.0404
2024-01-01 15:30:00,186,19,46.93,443.8,1.2786
2024-01-01 15:30:00,186,20,34.07,382.1,1.7612
2024-01-01 15:30:00,186,21,51.55,402.4,1.1639
2024-01-01 15:30:00,186,22,45.96,413.1,1.3054
2024-01-01 15:30:00,186,23,68.06,411.0,0.8816
2024-01-01 15:30:00,186,24,52.86,561.1,1.1351
2024-01-01 15:30:00,186,25,58.7,481.7,1.0221
2024-01-01 15:30:00,186,26,61.14,406.8,0.9813
2024-01-01 15:30:00,186,27,61.07,385.5,0.9824
2024-01-01 15:30:00,186,28,50.21,470.0,1.1951
2024-01-01 15:30:00,186,29,42.17,372.6,1.4228
2024-01-01 15:35:00,187,0,58.61,443.0,1.0237
2024-01-01 15:35:00,187,1,57.27,336.8,1.0477
2024-01-01 15:35:00,187,2,63.7,481.9,0.942
2024-01-01 15:35:00,187,3,58.55,380.8,1.0247
2024-01-01 15:35:00,187,4,49.01,443.9,1.2243
2024-01-01 15:35:00,187,5,61.77,439.4,0.9713
2024-01-01 15:35:00,187,6,47.15,583.3,1.2726
2024-01-01 15:35:00,187,7,56.05,442.8,1.0705
2024-01-01 15:35:00,187,8,61.9,292.7,0.9693
2024-01-01 15:35:00,187,9,49.3,447.1,1.217
2024-01-01 15:35:00,187,10,51.47,491.5,1.1657
2024-01-01 15:35:00,187,11,45.44,408.8,1.3205
2024-01-01 15:35:00,187,12,48.61,375.4,1.2343
2024-01-01 15:35:00,187,13,52.11,445.4,1.1514
2024-01-01 15:35:00,187,14,45.46,443.9,1.3199
2024-01-01 15:35:00,187,15,51.2,462.1,1.1718
2024-01-01 15:35:00,187,16,42.88,431.0,1.3991
2024-01-01 15:35:00,187,17,45.43,481.6,1.3206
2024-01-01 15:35:00,187,18,51.84,437.2,1.1574
2024-01-01 15:35:00,187,19,46.92,509.0,1.2788
2024-01-01 15:35:00,187,20,33.43,424.7,1.7949
2024-01-01 15:35:00,187,21,54.65,527.1,1.0979
2024-01-01 15:35:00,187,22,44.88,447.0,1.3369
2024-01-01 15:35:00,187,23,66.46,299.4,0.9028
2024-01-01 15:35:00,187,24,43.15,561.9,1.3904
2024-01-01 15:35:00,187,25,59.18,503.6,1.0138
2024-01-01 15:35:00,187,26,51.95,402.1,1.1549
2024-01-01 15:35:00,187,27,63.13,543.6,0.9504
2024-01-01 15:35:00,187,28,49.52,428.9,1.2117
2024-01-01 15:35:00,187,29,45.44,483.9,1.3206
2024-01-01 15:40:00,188,0,58.01,371.3,1.0343
2024-01-01 15:40:00,188,1,59.95,396.1,1.0008
2024-01-01 15:40:00,188,2,55.89,421.4,1.0735
2024-01-01 15:40:00,188,3,59.49,427.5,1.0086
2024-01-01 15:40:00,188,4,51.24,450.7,1.171
2024-01-01 15:40:00,188,5,69.11,366.0,0.8681
2024-01-01 15:40:00,188,6,49.61,581.8,1.2093
2024-01-01 15:40:00,188,7,60.27,480.2,0.9955
2024-01-01 15:40:00,188,8,61.96,310.9,0.9684
2024-01-01 15:40:00,188,9,49.88,507.1,1.2028
2024-01-01 15:40:00,188,10,54.04,641.4,1.1103
2024-01-01 15:40:00,188,11,45.82,301.6,1.3095
2024-01-01 15:40:00,188,12,45.57,518.2,1.3167
2024-01-01 15:40:00,188,13,48.28,491.0,1.2428
2024-01-01 15:40:00,188,14,41.34,543.2,1.4513
2024-01-01 15:40:00,188,15,53.01,439.3,1.1319
2024-01-01 15:40:00,188,16,38.82,392.2,1.5454
2024-01-01 15:40:00,188,17,39.81,466.4,1.507
2024-01-01 15:40:00,188,18,48.82,385.5,1.229
2024-01-01 15:40:00,188,19,45.96,577.4,1.3055
2024-01-01 15:40:00,188,20,29.07,359.1,2.0641
2024-01-01 15:40:00,188,21,53.88,569.0,1.1136
2024-01-01 15:40:00,188,22,45.27,450.3,1.3252
2024-01-01 15:40:00,188,23,69.61,363.4,0.8619
2024-01-01 15:40:00,188,24,49.56,502.3,1.2107
2024-01-01 15:40:00,188,25,58.55,389.5,1.0248
2024-01-01 15:40:00,188,26,55.91,442.5,1.0731
2024-01-01 15:40:00,188,27,61.98,400.6,0.9681
2024-01-01 15:40:00,188,28,40.88,458.6,1.4676
2024-01-01 15:40:00,188,29,43.2,441.1,1.3888
2024-01-01 15:45:00,189,0,55.16,400.3,1.0878
2024-01-01 15:45:00,189,1,55.26,462.0,1.0858
2024-01-01 15:45:00,189,2,56.59,506.7,1.0603
2024-01-01 15:45:00,189,3,52.76,394.4,1.1373
2024-01-01 15:45:00,189,4,47.76,536.8,1.2563
2024-01-01 15:45:00,189,5,61.47,552.4,0.976
2024-01-01 15:45:00,189,6,49.45,684.4,1.2134
2024-01-01 15:45:00,189,7,51.93,515.0,1.1555
2024-01-01 15:45:00,189,8,63.77,334.9,0.9409
2024-01-01 15:45:00,189,9,49.44,364.7,1.2135
2024-01-01 15:45:00,189,10,48.92,616.4,1.2265
2024-01-01 15:45:00,189,11,40.64,450.9,1.4764
2024-01-01 15:45:00,189,12,44.03,497.3,1.3627
2024-01-01 15:45:00,189,13,45.13,529.5,1.3295
2024-01-01 15:45:00,189,14,42.4,450.2,1.4151
2024-01-01 15:45:00,189,15,48.78,379.4,1.23
2024-01-01 15:45:00,189,16,36.1,448.4,1.6621
2024-01-01 15:45:00,189,17,42.0,376.3,1.4285
2024-01-01 15:45:00,189,18,53.59,522.7,1.1196
2024-01-01 15:45:00,189,19,43.84,546.7,1.3687
2024-01-01 15:45:00,189,20,31.32,458.3,1.9154
2024-01-01 15:45:00,189,21,55.44,516.7,1.0823
2024-01-01 15:45:00,189,22,39.8,379.7,1.5075
2024-01-01 15:45:00,189,23,72.99,359.4,0.8221
2024-01-01 15:45:00,189,24,51.4,528.9,1.1673
2024-01-01 15:45:00,189,25,55.85,413.8,1.0743
2024-01-01 15:45:00,189,26,50.52,409.3,1.1876
2024-01-01 15:45:00,189,27,62.24,501.1,0.9641
2024-01-01 15:45:00,189,28,44.46,385.5,1.3495
2024-01-01 15:45:00,189,29,40.29,448.4,1.4892
2024-01-01 15:50:00,190,0,53.54,468.8,1.1207
2024-01-01 15:50:00,190,1,57.88,455.1,1.0366
2024-01-01 15:50:00,190,2,55.74,502.9,1.0765
2024-01-01 15:50:00,190,3,49.36,371.9,1.2154
2024-01-01 15:50:00,190,4,48.36,569.7,1.2406
2024-01-01 15:50:00,190,5,56.0,489.9,1.0714
2024-01-01 15:50:00,190,6,49.54,607.6,1.2112
2024-01-01 15:50:00,190,7,50.81,548.3,1.1809
2024-01-01 15:50:00,190,8,54.5,330.3,1.101
2024-01-01 15:50:00,190,9,52.36,557.5,1.146
2024-01-01 15:50:00,190,10,51.37,567.4,1.168
2024-01-01 15:50:00,190,11,47.56,393.0,1.2616
2024-01-01 15:50:00,190,12,48.25,550.3,1.2435
2024-01-01 15:50:00,190,13,44.95,585.6,1.3349
2024-01-01 15:50:00,190,14,41.47,561.2,1.447
2024-01-01 15:50:00,190,15,44.18,457.1,1.3581
2024-01-01 15:50:00,190,16,37.98,464.7,1.5797
2024-01-01 15:50:00,190,17,42.06,565.0,1.4266
2024-01-01 15:50:00,190,18,55.85,486.2,1.0743
2024-01-01 15:50:00,190,19,47.52,527.3,1.2627
2024-01-01 15:50:00,190,20,34.62,332.6,1.7331
2024-01-01 15:50:00,190,21,48.3,579.7,1.2423
2024-01-01 15:50:00,190,22,39.27,484.8,1.5281
2024-01-01 15:50:00,190,23,70.22,376.1,0.8545
2024-01-01 15:50:00,190,24,41.49,540.2,1.4463
2024-01-01 15:50:00,190,25,60.52,455.8,0.9914
2024-01-01 15:50:00,190,26,48.89,418.1,1.2273
2024-01-01 15:50:00,190,27,63.93,500.8,0.9385
2024-01-01 15:50:00,190,28,40.3,494.3,1.4888
2024-01-01 15:50:00,190,29,43.93,407.9,1.3659
2024-01-01 15:55:00,191,0,51.57,488.2,1.1635
2024-01-01 15:55:00,191,1,56.91,410.9,1.0542
2024-01-01 15:55:00,191,2,47.67,469.8,1.2587
2024-01-01 15:55:00,191,3,49.29,338.6,1.2174
2024-01-01 15:55:00,191,4,40.76,541.1,1.4721
2024-01-01 15:55:00,191,5,58.14,574.8,1.032
2024-01-01 15:55:00,191,6,49.13,667.7,1.2213
2024-01-01 15:55:00,191,7,54.41,505.3,1.1027
2024-01-01 15:55:00,191,8,60.12,400.1,0.9981
2024-01-01 15:55:00,191,9,51.07,635.0,1.1749
2024-01-01 15:55:00,191,10,51.19,578.8,1.172
2024-01-01 15:55:00,191,11,43.01,438.5,1.3949
2024-01-01 15:55:00,191,12,47.6,477.2,1.2604
