t_idx,sin_hour,cos_hour,sin_dow,cos_dow,is_rush,target_speed_lag1,target_speed_lag2,target_speed_lag3,target_speed_roll_mean,target_speed_roll_std,target_volume_lag1,target_volume_lag2,target_volume_lag3,target_volume_roll_mean,target_volume_roll_std,target_tti_lag1,target_tti_lag2,target_tti_lag3,target_tti_roll_mean,target_tti_roll_std,nb3_speed_lag1,nb3_speed_lag2,nb3_speed_lag3,nb3_speed_roll_mean,nb3_volume_lag1,nb3_volume_lag2,nb3_volume_lag3,nb3_volume_roll_mean,nb3_tti_lag1,nb3_tti_lag2,nb3_tti_lag3,nb3_tti_roll_mean,nb4_speed_lag1,nb4_speed_lag2,nb4_speed_lag3,nb4_speed_roll_mean,nb4_volume_lag1,nb4_volume_lag2,nb4_volume_lag3,nb4_volume_roll_mean,nb4_tti_lag1,nb4_tti_lag2,nb4_tti_lag3,nb4_tti_roll_mean,nb7_speed_lag1,nb7_speed_lag2,nb7_speed_lag3,nb7_speed_roll_mean,nb7_volume_lag1,nb7_volume_lag2,nb7_volume_lag3,nb7_volume_roll_mean,nb7_tti_lag1,nb7_tti_lag2,nb7_tti_lag3,nb7_tti_roll_mean,nb_mean_speed,nb_mean_volume,nb_mean_tti,centrality_betweenness,centrality_closeness,centrality_degree,centrality_in_degree,centrality_out_degree,centrality_pagerank,target_tti_future
112,0.6427876096865391,-0.7660444431189782,0.0,1.0,0,50.31,40.49,44.92,42.06166666666667,5.649543049368388,618.2,571.7,607.7,686.0666666666666,117.50721963635537,1.1926,1.482,1.3356,1.4479999999999997,0.19344708837302257,44.12,42.44,40.09,39.53666666666667,572.5,558.7,678.2,615.7166666666667,1.3601,1.4137,1.4968,1.525766666666667,37.23,37.32,24.65,30.359999999999996,664.6,718.9,746.0,804.4333333333334,1.6115,1.6076,2.4337,2.048783333333333,51.1,47.64,37.86,39.57,593.3,689.9,702.3,708.9,1.1742,1.2596,1.5846,1.5734166666666667,48.39000000000001,569.5333333333333,1.2434333333333334,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9769
113,0.6259234721840592,-0.7798844830928816,0.0,1.0,0,56.16,50.31,40.49,45.335,7.257428607985062,557.1,618.2,571.7,630.8333333333333,72.64785383386534,1.0683,1.1926,1.482,1.35225,0.21832340918921175,50.97,44.12,42.44,41.980000000000004,494.2,572.5,558.7,589.6166666666667,1.1773,1.3601,1.4137,1.4465833333333336,44.99,37.23,37.32,34.07833333333333,587.3,664.6,718.9,732.4,1.3337,1.6115,1.6076,1.8301999999999998,49.21,51.1,47.64,42.98833333333334,627.1,593.3,689.9,674.4499999999999,1.2193,1.1742,1.2596,1.4281833333333334,43.63666666666666,572.9333333333333,1.3959666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9728
114,0.6087614290087209,-0.793353340291235,0.0,1.0,0,57.95,56.16,50.31,49.08166666666667,6.94184821691361,516.2,557.1,618.2,591.7333333333335,56.50574012139533,1.0354,1.0683,1.1926,1.2429166666666667,0.17434109574815299,44.38,50.97,44.12,43.18166666666667,448.4,494.2,572.5,563.1166666666667,1.3521,1.1773,1.3601,1.4029333333333334,36.85,44.99,37.23,34.90833333333333,609.8,587.3,664.6,688.0666666666666,1.6281,1.3337,1.6115,1.7877999999999998,49.68,49.21,51.1,45.458333333333336,660.6,627.1,593.3,652.4,1.2077,1.2193,1.1742,1.3425999999999998,44.71333333333333,513.9333333333333,1.3914666666666669,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.971
115,0.5913096483635822,-0.8064446042674827,0.0,1.0,0,61.45,57.95,56.16,51.879999999999995,8.091808203362213,605.4,516.2,557.1,579.3833333333334,38.815327728445965,0.9765,1.0354,1.0683,1.181733333333333,0.19511760214462112,50.55,44.38,50.97,45.425000000000004,326.3,448.4,494.2,513.0500000000001,1.1869,1.3521,1.1773,1.33115,33.55,36.85,44.99,35.76499999999999,675.7,609.8,587.3,667.0500000000001,1.7886,1.6281,1.3337,1.7338666666666667,50.04,49.68,49.21,47.58833333333334,539.8,660.6,627.1,635.5,1.1989,1.2077,1.2193,1.2740500000000001,47.38333333333333,540.4333333333334,1.2696333333333332,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9955
116,0.5735764363510464,-0.8191520442889916,0.0,1.0,0,61.42,61.45,57.95,54.63,8.057068945962916,460.5,605.4,516.2,554.85,58.74224204097082,0.9769,0.9765,1.0354,1.1219499999999998,0.19348997648457142,49.93,50.55,44.38,47.065,442.8,326.3,448.4,473.8166666666668,1.2018,1.1869,1.3521,1.2819833333333335,44.22,33.55,36.85,39.026666666666664,703.4,675.7,609.8,659.95,1.357,1.7886,1.6281,1.5544166666666666,48.0,50.04,49.68,49.278333333333336,475.1,539.8,660.6,597.6333333333333,1.2501,1.1989,1.2077,1.2183,56.54,462.5666666666666,1.0641,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.953
117,0.5555702330196025,-0.831469612302545,0.0,1.0,0,61.68,61.42,61.45,58.16166666666667,4.461136252869516,543.6,460.5,605.4,550.1666666666666,58.2482503313762,0.9728,0.9769,0.9765,1.0370833333333334,0.08554235013527903,58.67,49.93,50.55,49.77,362.9,442.8,326.3,441.18333333333334,1.0226,1.2018,1.1869,1.2167999999999999,52.38,44.22,33.55,41.53666666666667,619.9,703.4,675.7,643.45,1.1454,1.357,1.7886,1.4773833333333333,58.57,48.0,50.04,51.1,404.9,475.1,539.8,550.1333333333333,1.0243,1.2501,1.1989,1.1790833333333335,52.903333333333336,471.90000000000003,1.1482333333333334,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9358
118,0.5372996083468238,-0.8433914458128857,0.0,1.0,0,61.79,61.68,61.42,60.07500000000001,2.4107986228633873,541.2,543.6,460.5,537.3333333333334,47.80793518514124,0.971,0.9728,0.9769,1.00015,0.04143576957171185,59.34,58.67,49.93,52.30666666666667,421.4,362.9,442.8,416.0,1.0111,1.0226,1.2018,1.1586333333333332,45.36,52.38,44.22,42.89166666666667,572.7,619.9,703.4,628.1333333333333,1.3227,1.1454,1.357,1.42925,54.01,58.57,48.0,51.585,421.6,404.9,475.1,521.5166666666667,1.1109,1.0243,1.2501,1.1685333333333334,53.71,476.4666666666667,1.1212333333333335,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8916
119,0.5187732581605218,-0.8549118706729464,0.0,1.0,0,60.27,61.79,61.68,60.76,1.480216200424788,360.3,541.2,543.6,504.5333333333333,84.76205912238485,0.9955,0.971,0.9728,0.9880166666666667,0.02481333646784867,54.33,59.34,58.67,52.86666666666667,368.5,421.4,362.9,395.05,1.1043,1.0111,1.0226,1.1464666666666667,49.46,45.36,52.38,43.63666666666666,530.0,572.7,619.9,618.5833333333334,1.213,1.3227,1.1454,1.4091333333333333,57.34,54.01,58.57,52.94,530.9,421.6,404.9,505.48333333333335,1.0464,1.1109,1.0243,1.1397166666666667,58.366666666666674,487.0666666666666,1.0380666666666667,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9057
120,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,62.96,60.27,61.79,61.595,0.8620614827261444,464.7,360.3,541.2,495.95,85.94367341462663,0.953,0.9955,0.971,0.9742833333333335,0.013622542591846337,62.02,54.33,59.34,55.806666666666665,419.4,368.5,421.4,390.2166666666667,0.9675,1.1043,1.0111,1.0823666666666667,50.53,49.46,45.36,45.916666666666664,541.4,530.0,572.7,607.1833333333333,1.1874,1.213,1.3227,1.3356833333333336,62.55,57.34,54.01,55.085,500.4,530.9,421.6,478.78333333333336,0.9593,1.0464,1.1109,1.0983166666666666,54.23,436.0333333333333,1.1224666666666667,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9568
121,0.48098876891938763,-0.8767267557075077,0.0,1.0,0,64.12,62.96,60.27,62.04,1.3328315722550999,369.3,464.7,360.3,456.6000000000001,79.62657847728987,0.9358,0.953,0.9955,0.9674999999999999,0.02062929955185103,61.69,62.02,54.33,57.66333333333333,421.7,419.4,368.5,406.1166666666666,0.9726,0.9675,1.1043,1.04665,46.07,50.53,49.46,48.00333333333333,511.4,541.4,530.0,579.8000000000001,1.3024,1.1874,1.213,1.25465,54.93,62.55,57.34,55.9,375.0,500.4,530.9,451.31666666666666,1.0924,0.9593,1.0464,1.0805666666666667,55.376666666666665,448.40000000000003,1.0839,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,1.0053
122,0.4617486132350339,-0.8870108331782217,0.0,1.0,0,67.3,64.12,62.96,63.02000000000001,2.465887264251956,452.5,369.3,464.7,455.2666666666667,79.61519118024316,0.8916,0.9358,0.953,0.9532833333333333,0.036297681284989385,56.71,61.69,62.02,58.79333333333333,408.2,421.7,419.4,400.34999999999997,1.058,0.9726,0.9675,1.0226833333333334,54.17,46.07,50.53,49.66166666666667,524.8,511.4,541.4,550.0333333333333,1.1077,1.3024,1.1874,1.2130999999999998,55.25,54.93,62.55,57.10833333333334,412.2,375.0,500.4,440.8333333333333,1.086,1.0924,0.9593,1.0532166666666667,54.93333333333334,468.3,1.1091666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8593
123,0.4422886902190017,-0.8968727415326881,0.0,1.0,0,66.25,67.3,64.12,63.781666666666666,2.666813954265775,538.2,452.5,369.3,454.3666666666666,78.43875742684014,0.9057,0.8916,0.9358,0.9420999999999999,0.039294986957626066,60.75,56.71,61.69,59.13999999999999,350.0,408.2,421.7,398.2,0.9876,1.058,0.9726,1.01685,45.81,54.17,46.07,48.56666666666666,552.1,524.8,511.4,538.7333333333333,1.3097,1.1077,1.3024,1.2404833333333334,58.24,55.25,54.93,57.053333333333335,502.8,412.2,375.0,457.15000000000003,1.0302,1.086,1.0924,1.0542,53.71333333333333,432.1333333333334,1.1353,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,1.0123
124,0.4226182617406995,-0.9063077870366499,0.0,1.0,0,62.71,66.25,67.3,63.935,2.5534349414073567,403.8,538.2,452.5,431.4666666666667,67.28104240175436,0.9568,0.9057,0.8916,0.9397333333333333,0.03759721620900501,61.14,60.75,56.71,59.44,379.0,350.0,408.2,391.1333333333334,0.9814,0.9876,1.058,1.0119,44.99,45.81,54.17,48.505,485.1,552.1,524.8,524.1333333333333,1.3337,1.3097,1.1077,1.2423166666666667,55.01,58.24,55.25,57.22,432.3,502.8,412.2,458.9333333333334,1.0908,1.0302,1.086,1.0508499999999998,57.00999999999999,453.09999999999997,1.0555333333333332,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8538
125,0.4027466898587373,-0.9153114791194471,0.0,1.0,0,59.69,62.71,66.25,63.83833333333333,2.725137916999187,350.7,403.8,538.2,429.8666666666666,69.39292951494892,1.0053,0.9568,0.9057,0.9413666666666667,0.04059756971379778,59.93,61.14,60.75,60.373333333333335,428.3,379.0,350.0,401.09999999999997,1.0012,0.9814,0.9876,0.9947166666666667,52.8,44.99,45.81,49.06166666666667,486.0,485.1,552.1,516.8,1.1363,1.3337,1.3097,1.2295333333333334,58.3,55.01,58.24,57.38,445.0,432.3,502.8,444.6166666666666,1.0291,1.0908,1.0302,1.0479666666666667,54.54666666666666,395.43333333333334,1.1140333333333334,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8821
126,0.3826834323650899,-0.9238795325112867,0.0,1.0,0,69.82,59.69,62.71,64.98166666666667,3.586014036038712,342.8,350.7,403.8,409.55,74.78975197177753,0.8593,1.0053,0.9568,0.92575,0.05172452996403162,53.97,59.93,61.14,59.03166666666667,323.6,428.3,379.0,385.1333333333334,1.1118,1.0012,0.9814,1.0187666666666666,47.31,52.8,44.99,48.525000000000006,444.0,486.0,485.1,500.5666666666666,1.2681,1.1363,1.3337,1.2429833333333333,62.36,58.3,55.01,57.348333333333336,418.7,445.0,432.3,431.0,0.9622,1.0291,1.0908,1.0484499999999999,56.910000000000004,432.36666666666673,1.0564666666666669,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9191
127,0.36243803828370136,-0.9320078692827987,0.0,1.0,0,59.27,69.82,59.69,64.17333333333333,4.295526355019446,433.6,342.8,350.7,420.26666666666665,72.43865450618661,1.0123,0.8593,1.0053,0.9384999999999999,0.06291527636432986,57.67,53.97,59.93,58.36166666666667,375.3,323.6,428.3,377.40000000000003,1.0404,1.1118,1.0012,1.0300666666666667,53.48,47.31,52.8,49.76,508.1,444.0,486.0,500.01666666666665,1.1219,1.2681,1.1363,1.2129,59.58,62.36,58.3,58.123333333333335,413.7,418.7,445.0,437.45,1.0071,0.9622,1.0291,1.0342333333333333,57.49,386.5333333333333,1.0556666666666668,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.872
128,0.3420201433256689,-0.9396926207859083,0.0,1.0,0,70.28,59.27,69.82,64.67,4.864010690777723,307.9,433.6,342.8,396.1666666666667,82.87244817589662,0.8538,1.0123,0.8593,0.9321999999999999,0.07003998857795454,60.66,57.67,53.97,59.02,276.4,375.3,323.6,355.43333333333334,0.9892,1.0404,1.1118,1.0186,49.2,53.48,47.31,48.93166666666667,463.5,508.1,444.0,489.8,1.2194,1.1219,1.2681,1.2315166666666668,62.61,59.58,62.36,59.35,419.7,413.7,418.7,438.7,0.9584,1.0071,0.9622,1.0129666666666668,57.803333333333335,430.40000000000003,1.0468,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8497
129,0.32143946530316175,-0.9469301294951056,0.0,1.0,0,68.02,70.28,59.27,64.96499999999999,5.029849898356807,375.6,307.9,433.6,369.06666666666666,45.12709459589292,0.8821,0.8538,1.0123,0.9282666666666666,0.07244713014789937,60.54,60.66,57.67,58.98500000000001,385.0,276.4,375.3,361.26666666666665,0.9911,0.9892,1.0404,1.0191833333333336,50.61,49.2,53.48,49.73166666666666,438.0,463.5,508.1,470.7833333333333,1.1856,1.2194,1.1219,1.2108333333333334,62.26,62.61,59.58,60.02,468.2,419.7,413.7,432.93333333333334,0.9637,0.9584,1.0071,1.0018833333333335,56.406666666666666,404.6666666666667,1.0841999999999998,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9113
130,0.30070579950427334,-0.9537169507482268,0.0,1.0,0,65.28,68.02,70.28,65.39333333333333,4.907348231648804,407.6,375.6,307.9,369.7,45.73462583207609,0.9191,0.8821,0.8538,0.9219833333333334,0.07109982887930652,62.43,60.54,60.66,59.199999999999996,390.2,385.0,276.4,363.13333333333327,0.9611,0.9911,0.9892,1.0158,45.99,50.61,49.2,49.89833333333334,418.0,438.0,463.5,459.59999999999997,1.3046,1.1856,1.2194,1.2059833333333334,60.8,62.26,62.61,60.98500000000001,405.8,468.2,419.7,428.5166666666667,0.9869,0.9637,0.9584,0.9845666666666668,54.800000000000004,384.93333333333334,1.099,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8838
131,0.2798290140309927,-0.9600498543859285,0.0,1.0,0,68.81,65.28,68.02,66.91333333333333,4.1398921080949265,351.1,407.6,375.6,369.76666666666665,45.701670283116215,0.872,0.9191,0.8821,0.8997666666666667,0.059784802974223034,56.12,62.43,60.54,58.565,378.2,390.2,385.0,354.78333333333336,1.0691,0.9611,0.9911,1.0271166666666665,50.26,45.99,50.61,49.475,494.7,418.0,438.0,461.04999999999995,1.1937,1.3046,1.1856,1.21555,58.02,60.8,62.26,60.93833333333333,281.9,405.8,468.2,401.3333333333333,1.0342,0.9869,0.9637,0.9854166666666667,57.306666666666665,415.3333333333333,1.0507333333333335,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8746
132,0.258819045102521,-0.9659258262890682,0.0,1.0,0,70.61,68.81,65.28,67.045,4.26159946498964,387.6,351.1,407.6,377.2333333333333,44.04437156625882,0.8497,0.872,0.9191,0.8981666666666667,0.06119619813899117,59.44,56.12,62.43,59.47666666666667,319.0,378.2,390.2,354.0166666666667,1.0094,1.0691,0.9611,1.01005,52.57,50.26,45.99,50.35166666666667,472.4,494.7,418.0,465.7833333333333,1.1414,1.1937,1.3046,1.1944333333333332,59.91,58.02,60.8,60.529999999999994,454.6,281.9,405.8,407.3166666666666,1.0014,1.0342,0.9869,0.99195,55.776666666666664,420.93333333333334,1.1031666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8935
133,0.23768589232617293,-0.9713420698132614,0.0,1.0,0,65.84,70.61,68.81,68.14,2.218711337691318,315.2,387.6,351.1,357.49999999999994,40.085009666956566,0.9113,0.8497,0.872,0.8813333333333334,0.028881735866576073,60.0,59.44,56.12,59.865,319.0,319.0,378.2,344.6333333333334,1.0,1.0094,1.0691,1.0033166666666666,44.1,52.57,50.26,48.788333333333334,561.8,472.4,494.7,474.7333333333333,1.3605,1.1414,1.1937,1.2342,63.23,59.91,58.02,61.13833333333334,382.0,454.6,281.9,402.0333333333333,0.949,1.0014,1.0342,0.9822666666666667,55.89000000000001,401.3333333333333,1.0805999999999998,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.917
134,0.21643961393810318,-0.9762960071199333,0.0,1.0,0,67.89,65.84,70.61,67.74166666666667,1.9567464492536235,364.7,315.2,387.6,366.9666666666667,31.899885057264193,0.8838,0.9113,0.8497,0.8863333333333333,0.025568626608925768,59.75,60.0,59.44,59.71333333333333,354.4,319.0,319.0,357.6333333333334,1.0041,1.0,1.0094,1.0058,49.7,44.1,52.57,48.87166666666666,456.4,561.8,472.4,473.54999999999995,1.2071,1.3605,1.1414,1.2321499999999999,58.22,63.23,59.91,60.40666666666667,393.2,382.0,454.6,397.6166666666666,1.0306,0.949,1.0014,0.9943,54.53666666666667,419.26666666666665,1.1040666666666665,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8715
135,0.19509032201612816,-0.9807852804032304,0.0,1.0,0,68.6,67.89,65.84,67.83833333333332,1.987334060158649,440.9,364.7,315.2,377.8500000000001,44.20166286464797,0.8746,0.8838,0.9113,0.8850833333333333,0.025996724152605587,51.29,59.75,60.0,58.171666666666674,308.9,354.4,319.0,344.95000000000005,1.1698,1.0041,1.0,1.0355833333333333,53.29,49.7,44.1,49.318333333333335,524.8,456.4,561.8,488.0166666666666,1.126,1.2071,1.3605,1.2222166666666665,59.03,58.22,63.23,59.86833333333332,424.1,393.2,382.0,390.2666666666667,1.0164,1.0306,0.949,1.0030833333333333,55.666666666666664,412.3666666666666,1.1119,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8966
136,0.17364817766693028,-0.984807753012208,0.0,1.0,0,67.15,68.6,67.89,68.14999999999999,1.618233604891455,433.4,440.9,364.7,382.15000000000003,48.700585212089585,0.8935,0.8746,0.8838,0.8808166666666667,0.02089798235875096,62.12,51.29,59.75,58.120000000000005,409.0,308.9,354.4,348.0833333333333,0.9658,1.1698,1.0041,1.0363666666666667,42.71,53.29,49.7,48.77166666666667,433.3,524.8,456.4,490.5666666666666,1.4048,1.126,1.2071,1.2389166666666664,62.17,59.03,58.22,60.096666666666664,394.8,424.1,393.2,388.4333333333334,0.9651,1.0164,1.0306,0.99945,55.75333333333333,370.3666666666666,1.0950666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8796
137,0.15212338618991708,-0.9883615104677607,0.0,1.0,0,65.43,67.15,68.6,67.58666666666666,1.9053678559970133,360.7,433.4,440.9,383.75,47.62221120443694,0.917,0.8935,0.8746,0.8883166666666668,0.024809789734430772,59.9,62.12,51.29,58.74999999999999,300.9,409.0,308.9,335.2,1.0017,0.9658,1.1698,1.0251333333333335,45.91,42.71,53.29,48.04666666666666,453.9,433.3,524.8,483.76666666666665,1.307,1.4048,1.126,1.2577999999999998,61.45,62.17,59.03,60.66833333333333,356.3,394.8,424.1,400.8333333333334,0.9765,0.9651,1.0164,0.9898333333333332,56.4,390.90000000000003,1.077,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8588
138,0.130526192220052,-0.9914448613738104,0.0,1.0,0,68.85,65.43,67.15,67.29333333333334,1.4206571249483997,391.7,360.7,433.4,384.43333333333334,47.7178233647205,0.8715,0.917,0.8935,0.89195,0.018920755798857495,61.72,59.9,62.12,59.129999999999995,289.8,300.9,409.0,330.3333333333333,0.9721,1.0017,0.9658,1.018916666666667,47.98,45.91,42.71,47.281666666666666,479.6,453.9,433.3,484.96666666666664,1.2506,1.307,1.4048,1.276,59.5,61.45,62.17,60.599999999999994,403.3,356.3,394.8,392.28333333333336,1.0083,0.9765,0.9651,0.9909833333333333,55.61333333333334,422.6333333333334,1.0908,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8732
139,0.10886687485196457,-0.9940563382223196,0.0,1.0,0,66.92,68.85,65.43,67.47333333333334,1.2588989898584613,474.9,391.7,360.7,411.05,45.88079118759832,0.8966,0.8715,0.917,0.8895000000000001,0.016740131421228432,56.98,61.72,59.9,58.626666666666665,395.7,289.8,300.9,343.1166666666666,1.053,0.9721,1.0017,1.02775,48.04,47.98,45.91,47.93833333333333,497.8,479.6,453.9,474.3,1.2488,1.2506,1.307,1.2573833333333335,61.82,59.5,61.45,60.365,374.4,403.3,356.3,391.01666666666665,0.9706,1.0083,0.9765,0.9945833333333334,53.46333333333333,357.8666666666666,1.1302,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8641
140,0.0871557427476582,-0.9961946980917455,0.0,1.0,0,68.21,66.92,68.85,67.52666666666666,1.286556126512424,379.9,474.9,391.7,413.5833333333333,43.147950897657545,0.8796,0.8966,0.8715,0.8888000000000001,0.017109880186605614,55.19,56.98,61.72,57.86666666666667,371.9,395.7,289.8,346.0333333333333,1.0872,1.053,0.9721,1.0416,47.47,48.04,47.98,47.56666666666666,403.0,497.8,479.6,465.40000000000003,1.264,1.2488,1.2506,1.2668666666666668,57.73,61.82,59.5,60.28333333333334,298.7,374.4,403.3,375.26666666666665,1.0394,0.9706,1.0083,0.99605,58.44,382.3999999999999,1.0314666666666668,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9197
141,0.06540312923014312,-0.9978589232386035,0.0,1.0,0,69.87,68.21,66.92,67.73833333333333,1.5713995884773098,431.1,379.9,474.9,411.95,42.07934172488919,0.8588,0.8796,0.8966,0.8861666666666667,0.02059365598107015,60.33,55.19,56.98,59.37333333333333,274.4,371.9,395.7,340.28333333333336,0.9946,1.0872,1.053,1.0124,53.03,47.47,48.04,47.52333333333333,469.9,403.0,497.8,456.25000000000006,1.1315,1.264,1.2488,1.2677833333333333,61.96,57.73,61.82,60.77166666666667,402.9,298.7,374.4,371.73333333333335,0.9683,1.0394,0.9706,0.9880333333333334,56.09666666666667,379.3,1.0766333333333333,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8929
142,0.043619387365335625,-0.9990482215818578,0.0,1.0,0,68.71,69.87,68.21,67.99833333333332,1.5835961185436955,370.9,431.1,379.9,401.5333333333333,43.42191459006232,0.8732,0.8588,0.8796,0.8827833333333333,0.020814265941095943,57.63,60.33,55.19,58.625,299.1,274.4,371.9,321.9666666666667,1.0411,0.9946,1.0872,1.02495,50.05,53.03,47.47,48.74666666666666,502.4,469.9,403.0,467.76666666666665,1.1989,1.1315,1.264,1.2334666666666667,60.61,61.96,57.73,60.51166666666666,336.4,402.9,298.7,362.0,0.9899,0.9683,1.0394,0.9921666666666665,56.52,457.56666666666666,1.0706333333333333,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9454
143,0.021814885034561218,-0.9997620270799091,0.0,1.0,0,69.44,68.71,69.87,68.66666666666666,1.0335311638584816,433.1,370.9,431.1,413.59999999999997,39.70586858387561,0.8641,0.8732,0.8588,0.8739666666666666,0.013251817485411816,59.84,57.63,60.33,58.61499999999999,481.3,299.1,274.4,352.03333333333336,1.0027,1.0411,0.9946,1.0251166666666667,49.42,50.05,53.03,49.33166666666667,502.1,502.4,469.9,475.8,1.2142,1.1989,1.1315,1.218,60.3,60.61,61.96,60.32,389.3,336.4,402.9,367.50000000000006,0.995,0.9899,0.9683,0.99525,57.830000000000005,364.40000000000003,1.0431,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9067
144,1.2246467991473532e-16,-1.0,0.0,1.0,0,65.24,69.44,68.71,68.065,1.7249550718786866,355.3,433.1,370.9,407.53333333333336,46.00268108128772,0.9197,0.8641,0.8732,0.8819999999999998,0.022699339197430383,61.8,59.84,57.63,58.62833333333334,321.8,481.3,299.1,357.3666666666666,0.9709,1.0027,1.0411,1.0249166666666667,52.11,49.42,50.05,50.02,362.1,502.1,502.4,456.21666666666664,1.1513,1.2142,1.1989,1.20145,59.58,60.3,60.61,60.333333333333336,409.3,389.3,336.4,368.5,1.0071,0.995,0.9899,0.9950500000000001,54.88333333333333,423.73333333333335,1.1013333333333335,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9603
145,-0.021814885034560975,-0.9997620270799091,0.0,1.0,0,67.2,65.24,69.44,68.11166666666666,1.6912411615930683,470.0,355.3,433.1,406.7166666666667,44.58934476606118,0.8929,0.9197,0.8641,0.8813833333333334,0.022269568174229745,59.61,61.8,59.84,59.06666666666667,385.3,321.8,481.3,355.6333333333334,1.0066,0.9709,1.0027,1.0171833333333333,48.63,52.11,49.42,50.11833333333334,460.9,362.1,502.1,450.06666666666666,1.2338,1.1513,1.2142,1.19895,56.41,59.58,60.3,59.43166666666667,425.0,409.3,389.3,376.93333333333334,1.0636,1.0071,0.995,1.01055,55.23333333333333,437.8999999999999,1.0949,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.896
146,-0.04361938736533538,-0.9990482215818578,0.0,1.0,0,63.46,67.2,65.24,67.32,2.536509412558921,367.9,470.0,355.3,404.71666666666664,46.270181182557174,0.9454,0.8929,0.9197,0.89235,0.03421407605065495,59.35,59.61,61.8,59.76000000000001,386.2,385.3,321.8,358.01666666666665,1.0109,1.0066,0.9709,1.0044666666666666,48.57,48.63,52.11,50.30166666666667,447.6,460.9,362.1,457.5,1.2354,1.2338,1.1513,1.1941833333333334,57.78,56.41,59.58,59.44,479.9,425.0,409.3,407.13333333333327,1.0384,1.0636,1.0071,1.0103833333333334,54.913333333333334,390.0,1.1026333333333334,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8404
147,-0.06540312923014287,-0.9978589232386035,0.0,1.0,0,66.17,63.46,67.2,66.70333333333333,2.222958988975429,444.5,367.9,470.0,406.95,48.08607906660721,0.9067,0.9454,0.8929,0.9003333333333333,0.030169300069220483,61.3,59.35,59.61,59.921666666666674,364.1,386.2,385.3,372.9666666666667,0.9787,1.0109,1.0066,1.0018166666666666,48.48,48.57,48.63,49.54333333333333,474.2,447.6,460.9,458.21666666666664,1.2375,1.2354,1.2338,1.2118499999999999,54.96,57.78,56.41,58.27333333333333,331.7,479.9,425.0,395.26666666666665,1.0917,1.0384,1.0636,1.03095,53.93,412.1666666666667,1.1316666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8314
